repository	union_path	scope	old_ref_tip_tree_crosswalk	old_main_blob	branch_blob_crosswalk	relation	donor_class	final_path	final_mode	final_blob	final_bytes	disposition	review_mode	audit_signals	final_source_basis	final_source_tree	reason	reviewer	reviewed_at
backend-reliability-training	docs/commits/012.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:94f8056397cd55000e60abb09da9c7cd9ab90f2a:1038;learning/reliability-v2=100644:94f8056397cd55000e60abb09da9c7cd9ab90f2a:1038;learning/reliability-v2.0.1=100644:94f8056397cd55000e60abb09da9c7cd9ab90f2a:1038	oid-identical-all	oid-identical	docs/commits/012.md	100644	8a2e9b12e6e97040029e537bdb0818c8f6dda79d	1515	replaced	metadata-only	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/013.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:bde5d3d4e9f974ec813edcdd4fbb4992dcddc6c8:1739;learning/reliability-v2=100644:bde5d3d4e9f974ec813edcdd4fbb4992dcddc6c8:1739;learning/reliability-v2.0.1=100644:bde5d3d4e9f974ec813edcdd4fbb4992dcddc6c8:1739	oid-identical-all	oid-identical	docs/commits/013.md	100644	2d5bb0a80921ef8eda033cad45d3abf29c036cff	2231	replaced	metadata-only	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/014.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:1ad2bb1de345e9acbc87a630509471a803e6a9ec:7491;learning/reliability-v2=100644:1ad2bb1de345e9acbc87a630509471a803e6a9ec:7491;learning/reliability-v2.0.1=100644:1ad2bb1de345e9acbc87a630509471a803e6a9ec:7491	oid-identical-all	oid-identical	docs/commits/014.md	100644	e3d689a5663c86d827e2dd64d4d7de3ab676b81c	7987	replaced	metadata-only	candidate=none;candidate_relation=none;impact=legacy-short-hash	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/015.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:caf99b52a40d54e95cf3b4e431a19487ef722d5c:6122;learning/reliability-v2=100644:caf99b52a40d54e95cf3b4e431a19487ef722d5c:6122;learning/reliability-v2.0.1=100644:caf99b52a40d54e95cf3b4e431a19487ef722d5c:6122	oid-identical-all	oid-identical	docs/commits/015.md	100644	f83ac484ea054df29e270fc616a8a16aa875b520	6616	replaced	metadata-only	candidate=none;candidate_relation=none;impact=legacy-short-hash	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/017.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:12d8210fb75212053677b77be4363c10e2da6ea0:1200;learning/reliability-v2=100644:12d8210fb75212053677b77be4363c10e2da6ea0:1200;learning/reliability-v2.0.1=100644:12d8210fb75212053677b77be4363c10e2da6ea0:1200	oid-identical-all	oid-identical	docs/commits/017.md	100644	1a9513e8a402ecd7e413027bc4261b8688649cd8	1677	replaced	metadata-only	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/018.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:944e203dbcba7f316d81b39207c3ca204797a849:1670;learning/reliability-v2=100644:944e203dbcba7f316d81b39207c3ca204797a849:1670;learning/reliability-v2.0.1=100644:944e203dbcba7f316d81b39207c3ca204797a849:1670	oid-identical-all	oid-identical	docs/commits/018.md	100644	fe0914d134b42fe4f9527206cc5fc166ec12f788	2153	replaced	metadata-only	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/019.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:fde14b0c267aee21d8c530df2358b4d84f5c1708:10840;learning/reliability-v2=100644:fde14b0c267aee21d8c530df2358b4d84f5c1708:10840;learning/reliability-v2.0.1=100644:fde14b0c267aee21d8c530df2358b4d84f5c1708:10840	oid-identical-all	oid-identical	docs/commits/019.md	100644	cb7030a1955344832edf96425888bb48c0a86c46	11327	replaced	metadata-only	candidate=none;candidate_relation=none;impact=legacy-short-hash	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/020.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:752e97931c51ee3cef1c086dd8f3a056e499cbb2:7191;learning/reliability-v2=100644:752e97931c51ee3cef1c086dd8f3a056e499cbb2:7191;learning/reliability-v2.0.1=100644:752e97931c51ee3cef1c086dd8f3a056e499cbb2:7191	oid-identical-all	oid-identical	docs/commits/020.md	100644	5d708f5203c7f53f54f6f5d855c9144df070d682	7676	replaced	metadata-only	candidate=none;candidate_relation=none;impact=legacy-short-hash	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/021.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:38bdadd0e0b5b7c2fca8edd34afc2c46d504071a:4217;learning/reliability-v2=100644:38bdadd0e0b5b7c2fca8edd34afc2c46d504071a:4217;learning/reliability-v2.0.1=100644:38bdadd0e0b5b7c2fca8edd34afc2c46d504071a:4217	oid-identical-all	oid-identical	docs/commits/021.md	100644	f269ced8318cf39f3ecee075b08e59ba95baaeb0	4706	replaced	metadata-only	candidate=none;candidate_relation=none;impact=legacy-short-hash	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/023.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:fae77d86e99802192e578ba1a40fd7d816ab1f55:989;learning/reliability-v2=100644:fae77d86e99802192e578ba1a40fd7d816ab1f55:989;learning/reliability-v2.0.1=100644:fae77d86e99802192e578ba1a40fd7d816ab1f55:989	oid-identical-all	oid-identical	docs/commits/023.md	100644	23986566a98f00f1b4cc7ae543891810a4d8343c	1466	replaced	metadata-only	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/024.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:522e89d5cafbe0376fd6828f8580c735edc35e8e:1616;learning/reliability-v2=100644:522e89d5cafbe0376fd6828f8580c735edc35e8e:1616;learning/reliability-v2.0.1=100644:522e89d5cafbe0376fd6828f8580c735edc35e8e:1616	oid-identical-all	oid-identical	docs/commits/024.md	100644	def3cc6d92f2ad661a195bf95ba1e00c3dc3aeb8	2094	replaced	metadata-only	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/025.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:202a61973c940653793a9b51e2495f43f2b82cdd:11009;learning/reliability-v2=100644:202a61973c940653793a9b51e2495f43f2b82cdd:11009;learning/reliability-v2.0.1=100644:202a61973c940653793a9b51e2495f43f2b82cdd:11009	oid-identical-all	oid-identical	docs/commits/025.md	100644	e2f44ad22cba467d0c8bc5467433d97c8b4008b0	11491	replaced	metadata-only	candidate=none;candidate_relation=none;impact=legacy-short-hash	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/026.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:b282a8ada8023263725b2393d3d6cea94c7791ab:5884;learning/reliability-v2=100644:b282a8ada8023263725b2393d3d6cea94c7791ab:5884;learning/reliability-v2.0.1=100644:b282a8ada8023263725b2393d3d6cea94c7791ab:5884	oid-identical-all	oid-identical	docs/commits/026.md	100644	e62ecc491a6590c592ed67cca7cd6d7203338028	6364	replaced	metadata-only	candidate=none;candidate_relation=none;impact=legacy-short-hash	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/027.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:f6c413297395b962cb57d710ede77665e26ad588:3488;learning/reliability-v2=100644:f6c413297395b962cb57d710ede77665e26ad588:3488;learning/reliability-v2.0.1=100644:f6c413297395b962cb57d710ede77665e26ad588:3488	oid-identical-all	oid-identical	docs/commits/027.md	100644	ef8103410163cd334ced95a225ccd6bcc382abdf	3978	replaced	metadata-only	candidate=none;candidate_relation=none;impact=legacy-short-hash	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/029.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:d9cbde2aecb4736de19e78e87242a8ada8430faf:985;learning/reliability-v2=100644:d9cbde2aecb4736de19e78e87242a8ada8430faf:985;learning/reliability-v2.0.1=100644:d9cbde2aecb4736de19e78e87242a8ada8430faf:985	oid-identical-all	oid-identical	docs/commits/029.md	100644	e6823d9d5ce09b22e205ae958fee2de4a93735b1	1462	replaced	metadata-only	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/030.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:0591920a8a022867cdc2f4b5be926e7b8006e41c:1680;learning/reliability-v2=100644:0591920a8a022867cdc2f4b5be926e7b8006e41c:1680;learning/reliability-v2.0.1=100644:0591920a8a022867cdc2f4b5be926e7b8006e41c:1680	oid-identical-all	oid-identical	docs/commits/030.md	100644	9d82aeb2a28d9a8ad6e8e8ee495746ce7efc688b	2161	replaced	metadata-only	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/031.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:94005c8a6836fd44cd1ba34de86cfe5303359cb9:14033;learning/reliability-v2=100644:94005c8a6836fd44cd1ba34de86cfe5303359cb9:14033;learning/reliability-v2.0.1=100644:94005c8a6836fd44cd1ba34de86cfe5303359cb9:14033	oid-identical-all	oid-identical	docs/commits/031.md	100644	822a3737a689857af7be7bb64c7d571e556a218b	14518	replaced	metadata-only	candidate=none;candidate_relation=none;impact=legacy-short-hash	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/032.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:3496251026503a4fc038fdfa4432329fcc75ab29:9940;learning/reliability-v2=100644:3496251026503a4fc038fdfa4432329fcc75ab29:9940;learning/reliability-v2.0.1=100644:3496251026503a4fc038fdfa4432329fcc75ab29:9940	oid-identical-all	oid-identical	docs/commits/032.md	100644	d6256b0f4542734e266d011d25cc20192a5ef4ff	10423	replaced	metadata-only	candidate=none;candidate_relation=none;impact=legacy-short-hash	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/034.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:b0d413e443059920b0b3c10c5eaa3b15e7fcc04b:843;learning/reliability-v2=100644:b0d413e443059920b0b3c10c5eaa3b15e7fcc04b:843;learning/reliability-v2.0.1=100644:b0d413e443059920b0b3c10c5eaa3b15e7fcc04b:843	oid-identical-all	oid-identical	docs/commits/034.md	100644	9441a4ffe5723dbdb86793f773e5a44d4abefc55	1320	replaced	metadata-only	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/035.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:51f6ecda0262ccc76fab60d62140fe61a4813990:3337;learning/reliability-v2=100644:51f6ecda0262ccc76fab60d62140fe61a4813990:3337;learning/reliability-v2.0.1=100644:51f6ecda0262ccc76fab60d62140fe61a4813990:3337	oid-identical-all	oid-identical	docs/commits/035.md	100644	e57ea770eb251a8b7edca7300e51f709eb0c6da5	3821	replaced	metadata-only	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
backend-reliability-training	docs/commits/036.md	learning-only	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=absent	learning/reliability-v1=100644:0c073b52aae5228be2a7feb729844cb1ae2ab17f:12528;learning/reliability-v2=100644:0c073b52aae5228be2a7feb729844cb1ae2ab17f:12528;learning/reliability-v2.0.1=100644:0c073b52aae5228be2a7feb729844cb1ae2ab17f:12528	oid-identical-all	oid-identical	docs/commits/036.md	100644	63f9bdac19fb75528b82216ef65a80d49ba2b640	13016	replaced	metadata-only	candidate=none;candidate_relation=none;impact=legacy-short-hash	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	source-hash-ref-or-active-path-crosswalk-only	/root/reliability_writer	2026-07-21T02:42:16+09:00
